customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,profit
3549,Jodee,Macewan,Female,0,2/24/1966,Sales Representative,Retail,Mass Customer,N,No,7,54,
3550,Daisey,Britto,Female,50,11/27/1988,Environmental Tech,Retail,Mass Customer,N,Yes,16,32,
3551,Zed,Douris,Male,37,5/10/1962,Pharmacist,Health,Mass Customer,N,Yes,8,58,
3552,Ebeneser,Lowde,Male,33,9/7/1992,Internal Auditor,Retail,Affluent Customer,N,Yes,9,28,
3553,Dietrich,Geggie,Male,97,12/29/1974,Graphic Designer,Health,Mass Customer,N,No,10,46,
3554,Briggs,Mower,Male,34,4/6/1978,GIS Technical Architect,IT,Mass Customer,N,Yes,16,42,
3555,Latashia,,Female,96,2/26/1976,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21,44,
3556,Larina,Gheeorghie,Female,38,7/5/1997,Senior Developer,Manufacturing,High Net Worth,N,No,3,23,
3557,Tisha,Gibbings,Female,79,5/12/1978,,Health,Affluent Customer,N,No,18,42,
3558,Torey,Sarney,Male,16,9/5/1954,,n/a,High Net Worth,N,Yes,7,66,
3559,Farra,Bails,Female,80,2/19/1985,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17,35,
3560,Gav,Bonin,Male,98,9/1/1980,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7,40,
3561,Emelda,Allbones,Female,15,11/16/1968,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5,52,
3562,Martynne,Bullivant,Female,76,1/2/1973,Recruiting Manager,n/a,Affluent Customer,N,No,10,47,
3563,De,Leyband,Female,70,3/12/1990,,Financial Services,Affluent Customer,N,No,10,30,
3564,Sandy,Olford,Male,43,5/15/1972,Programmer Analyst IV,n/a,High Net Worth,N,Yes,18,48,
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,Yes,,,
3566,Bram,Pheasant,Male,96,11/2/1976,Social Worker,Health,Affluent Customer,N,Yes,10,44,
3567,Eileen,Ilchenko,Female,17,9/14/1980,Nurse,Financial Services,Affluent Customer,N,Yes,14,40,
3568,Berthe,Griniov,Female,13,9/15/1955,Nurse,Retail,Affluent Customer,N,No,5,65,
3569,Janel,Daice,Female,24,5/18/1973,Senior Editor,n/a,Affluent Customer,N,No,12,47,
3570,Mordy,Hedin,Male,13,1/31/1962,,Entertainment,Mass Customer,N,No,7,58,
3571,Othilia,Metcalf,Female,9,6/9/1976,Senior Sales Associate,Property,Mass Customer,N,Yes,3,44,
3572,Willis,Tilston,Male,54,3/21/1986,Sales Representative,Retail,Affluent Customer,N,Yes,2,34,
3573,Mab,Dwyer,Female,68,10/16/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,24,
3574,Eileen,Eland,Female,33,2/5/1991,Clinical Specialist,Health,Mass Customer,N,No,6,29,
3575,Kandace,Desesquelle,Female,82,11/6/1973,Administrative Assistant I,IT,Affluent Customer,N,Yes,13,47,
3576,Rochette,Ebbens,Female,10,9/19/1969,Account Coordinator,n/a,Mass Customer,N,No,11,51,
3577,Fowler,Scotsbrook,Male,29,2/18/1964,Staff Scientist,Retail,High Net Worth,N,No,10,56,
3578,Dorella,Sineath,Female,57,10/27/1956,Staff Accountant IV,Property,Mass Customer,N,No,12,64,
3579,Rachel,Somes,Female,32,9/15/1987,Software Test Engineer III,Health,High Net Worth,N,No,20,33,
3580,Roby,Samson,Female,61,4/24/1972,Occupational Therapist,Health,Mass Customer,N,No,10,48,
3581,Lindsy,Ygo,Female,38,7/10/1957,,n/a,Mass Customer,N,Yes,6,63,
3582,Beryle,Qusklay,Female,66,12/11/1961,Media Manager II,Property,Mass Customer,N,No,17,59,
3583,Josselyn,Mathey,Female,71,5/27/1965,Assistant Professor,Retail,Affluent Customer,N,No,5,55,
3584,Adler,Teale,Male,95,1/14/1962,,Health,Mass Customer,N,No,10,58,
3585,Concordia,Lunbech,Female,41,7/28/1962,,Financial Services,High Net Worth,N,Yes,20,58,
3586,Abby,Brownstein,Female,79,2/5/1979,Registered Nurse,Health,Affluent Customer,N,No,10,41,
3587,Ines,Galfour,Female,85,9/24/1997,,n/a,Affluent Customer,N,No,2,23,
3588,Henrie,Beadman,Female,15,6/4/1961,Web Developer III,Health,Affluent Customer,N,Yes,18,59,
3589,Nalani,Dummer,Female,73,2/19/1962,Computer Systems Analyst II,Health,High Net Worth,N,No,17,58,
3590,Carolan,Velez,Female,32,4/16/1978,,Manufacturing,Mass Customer,N,Yes,19,42,
3591,Dwight,Kinsey,Male,15,10/28/1978,Accountant III,Financial Services,Mass Customer,N,No,10,42,
3592,Pall,MacCart,Male,72,4/27/1954,Junior Executive,n/a,Mass Customer,N,No,12,66,
3593,Carry,Abercromby,Female,71,4/10/1996,Legal Assistant,Retail,Mass Customer,N,No,5,24,
3594,Gustavo,Juschka,Male,45,1/4/1986,Marketing Assistant,Manufacturing,Mass Customer,N,No,18,34,
3595,Timi,Huson,Female,81,12/6/1975,Software Consultant,Retail,Mass Customer,N,No,6,45,
3596,Christi,Gilluley,Female,57,12/25/1977,Executive Secretary,Retail,Mass Customer,N,No,20,43,
3597,Giorgi,,Male,71,6/16/1954,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16,66,
3598,Penny,McKirdy,Male,72,12/17/1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5,26,
3599,Lane,Maguire,Male,11,2/27/1956,Physical Therapy Assistant,n/a,High Net Worth,N,Yes,6,64,
3600,Godart,Gooderick,Male,88,5/17/1962,Staff Accountant II,n/a,Mass Customer,N,No,16,58,
3601,Fanya,Gethyn,Female,85,12/23/1975,Junior Executive,IT,Mass Customer,N,No,18,45,
3602,Alicea,Scamwell,Female,23,11/27/1988,Account Coordinator,Health,Mass Customer,N,No,12,32,
3603,Cale,Yaneev,Male,90,9/27/1954,Sales Representative,Retail,Mass Customer,N,Yes,14,66,
3604,Findlay,Lubman,Male,3,4/9/1971,VP Quality Control,Health,High Net Worth,N,Yes,9,49,
3605,Andy,Risely,Male,54,1/28/1994,Internal Auditor,n/a,Mass Customer,N,No,6,26,
3606,Jamima,Wainscot,Female,52,2/9/1957,Graphic Designer,n/a,High Net Worth,N,No,15,63,
3607,Troy,Blaydes,Male,99,5/22/2001,Clinical Specialist,Health,Mass Customer,N,No,1,19,
3608,Conway,Surgen,Male,86,5/17/1973,Nurse Practicioner,Argiculture,High Net Worth,N,No,8,47,
3609,Chicky,Butterfield,Male,69,9/2/1997,Marketing Manager,Manufacturing,Mass Customer,N,No,4,23,
3610,Erl,Markel,Male,1,3/29/1987,Graphic Designer,Financial Services,High Net Worth,N,Yes,16,33,
3611,Uriah,Chantree,Male,20,4/10/1970,Statistician II,n/a,Affluent Customer,N,Yes,10,50,
3612,Normand,Matous,Male,27,11/27/1979,,IT,High Net Worth,N,No,15,41,
3613,Fairfax,Pummery,Male,27,4/21/1972,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9,48,
3614,Berkie,Gimber,Male,59,6/23/1961,Environmental Specialist,Retail,Affluent Customer,N,Yes,18,59,
3615,Junia,Napton,Female,63,7/9/1978,Safety Technician II,IT,Mass Customer,N,Yes,8,42,
3616,Vale,Dagnan,Male,42,4/2/2001,Product Engineer,Property,High Net Worth,N,No,2,19,
3617,Jessa,Milnthorpe,Female,11,5/6/1990,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3,30,
3618,Evyn,Rouby,Male,2,4/28/1966,Statistician IV,Retail,Affluent Customer,N,Yes,19,54,
3619,Myranda,Cridland,Female,18,2/17/1996,Administrative Assistant IV,n/a,Mass Customer,N,Yes,1,24,
3620,Gerry,Ackhurst,Male,21,7/30/1991,Computer Systems Analyst II,Retail,Mass Customer,N,No,5,29,
3621,Umeko,Hearfield,Female,13,1/16/1975,Developer IV,Health,High Net Worth,N,No,15,45,
3622,Anetta,Brosenius,Female,84,9/2/1983,Compensation Analyst,Financial Services,Mass Customer,N,No,2,37,
3623,Oren,Barwack,Male,56,11/25/1984,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15,36,
3624,Lenka,,Female,54,10/16/1984,Cost Accountant,Financial Services,Mass Customer,N,Yes,7,36,
3625,Cammie,Rubinfeld,Female,24,11/30/1953,VP Marketing,Manufacturing,High Net Worth,N,Yes,18,67,
3626,Cora,Hince,Female,86,9/2/1978,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12,42,
3627,Loren,Pischof,Male,92,8/12/1961,Teacher,Health,High Net Worth,N,Yes,14,59,
3628,Sharron,Gaynes,Female,47,10/17/1974,Financial Advisor,Financial Services,Mass Customer,N,Yes,14,46,
3629,Vale,Starcks,Female,17,10/29/1976,Editor,Health,High Net Worth,N,No,22,44,
3630,Jeni,Heymes,Female,16,11/15/1978,Tax Accountant,Property,Affluent Customer,N,Yes,8,42,
3631,Mignonne,Barwood,Female,76,7/1/1962,Project Manager,IT,High Net Worth,N,Yes,16,58,
3632,Elena,Sandys,Female,82,3/27/1990,Teacher,n/a,Mass Customer,N,No,9,30,
3633,Donavon,Ainsby,Male,32,4/18/1983,Biostatistician III,Health,Mass Customer,N,No,5,37,
3634,Clemence,Kornas,Female,35,6/1/1963,Speech Pathologist,n/a,High Net Worth,N,Yes,15,57,
3635,Elset,,Female,51,7/6/1977,VP Marketing,Retail,High Net Worth,N,No,9,43,
3636,Trudi,Bickerstasse,Female,42,6/24/1970,Director of Sales,Financial Services,Mass Customer,N,Yes,18,50,
3637,Luigi,Edgeworth,Male,84,1/1/1958,,Manufacturing,Affluent Customer,N,Yes,11,62,
3638,Fifi,Dorrins,Female,73,5/4/1996,Associate Professor,Manufacturing,Mass Customer,N,No,6,24,
3639,Megan,Perrygo,Female,49,1/11/1974,Food Chemist,Health,High Net Worth,N,No,15,46,
3640,Merralee,Forman,Female,64,4/28/1985,Staff Scientist,n/a,Mass Customer,N,No,10,35,
3641,Wolfie,Hoyes,Male,78,10/2/1975,Civil Engineer,Manufacturing,Affluent Customer,N,No,12,45,
3642,Ardith,Portigall,Female,39,5/21/1962,,n/a,Affluent Customer,N,Yes,8,58,
3643,Bettye,Dumberrill,Female,62,2/8/1971,Technical Writer,n/a,Mass Customer,N,No,15,49,
3644,Peder,Frotton,Male,13,1/18/1968,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17,52,
3645,Cozmo,Rylstone,Male,47,7/4/1961,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14,59,
3646,Allene,Pauly,Female,0,10/22/1981,Social Worker,Health,Mass Customer,N,No,4,39,
3647,Carlyle,Frape,Male,62,11/7/1971,Marketing Manager,n/a,Affluent Customer,N,No,4,49,
3648,Tracie,Bartolomeoni,Female,82,2/21/1954,Paralegal,Financial Services,Mass Customer,N,No,5,66,
3649,Jayne,Gawthrope,Female,66,7/12/1977,Office Assistant II,Property,Mass Customer,N,Yes,12,43,
3650,Darrelle,Rosas,Female,85,10/21/1999,Office Assistant I,IT,Mass Customer,N,Yes,2,21,
3651,Baxie,,Male,91,11/15/1999,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2,21,
3652,Aldrich,Camble,Male,20,2/6/1955,Nurse,Health,High Net Worth,N,Yes,17,65,
3653,Devlen,Perrett,Male,7,1/4/1991,Environmental Specialist,n/a,Mass Customer,N,Yes,8,29,
3654,Kenyon,Paddefield,U,78,,Electrical Engineer,Manufacturing,Mass Customer,N,No,,,
3655,Waldemar,Mostin,Male,82,6/1/1974,,n/a,Mass Customer,N,Yes,19,46,
3656,Talia,Sidnell,Female,14,12/24/1976,,Property,Mass Customer,N,Yes,3,44,
3657,Wyatan,Rogeon,Male,95,7/24/1961,,n/a,High Net Worth,N,No,8,59,
3658,Bo,Vell,Male,15,10/20/1962,,Entertainment,Mass Customer,N,Yes,9,58,
3659,Farra,Catto,Female,76,12/23/1976,VP Sales,Financial Services,High Net Worth,N,No,10,44,
3660,Gradeigh,Hothersall,Male,99,3/14/1981,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7,39,
3661,Tadeas,Shitliff,Male,34,12/18/1965,Research Associate,Manufacturing,Mass Customer,N,Yes,7,55,
3662,Pippo,Cator,Male,79,12/30/1977,Community Outreach Specialist,Retail,Mass Customer,N,No,15,43,
3663,Hermy,Casement,Male,62,2/10/1998,Information Systems Manager,n/a,Affluent Customer,N,No,1,22,
3664,Faina,Czaja,Female,5,2/23/1990,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7,30,
3665,Toma,Klaaasen,Female,19,3/23/1989,Dental Hygienist,Health,Mass Customer,N,No,6,31,
3666,Mathew,Marousek,Male,56,3/27/1957,Statistician II,Health,High Net Worth,N,No,10,63,
3667,Nettie,Goghin,Female,3,2/6/1983,Graphic Designer,Retail,Mass Customer,N,Yes,8,37,
3668,Katlin,Ragsdale,Female,79,2/9/1955,Desktop Support Technician,Property,Mass Customer,N,Yes,6,65,
3669,Maynard,Isaq,Male,11,6/18/1977,Design Engineer,Manufacturing,Affluent Customer,N,No,18,43,
3670,Leupold,Bernardini,Male,62,3/20/1977,,Financial Services,Affluent Customer,N,Yes,17,43,
3671,Crystie,Deshorts,Female,98,1/5/1992,Programmer Analyst III,n/a,Affluent Customer,N,No,7,28,
3672,Werner,Yglesias,Male,32,5/25/1987,,IT,Mass Customer,N,Yes,13,33,
3673,Tobin,Fucher,Male,72,9/28/1979,,Manufacturing,Mass Customer,N,Yes,11,41,
3674,Rodger,Gores,Male,59,12/24/1998,Tax Accountant,Property,Mass Customer,N,No,3,22,
3675,Samuele,Heller,Male,88,12/17/1999,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,1,21,
3676,Derk,Willingale,Male,27,12/15/1965,Health Coach I,Health,Affluent Customer,N,No,11,55,
3677,Bartel,Fonteyne,Male,3,7/11/1986,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,20,34,
3678,Tonya,Worthington,Female,52,8/6/1969,Engineer IV,Manufacturing,Mass Customer,N,No,19,51,
3679,Murielle,Klimkov,Female,72,5/5/1992,Developer II,n/a,High Net Worth,N,No,6,28,
3680,Sawyere,Onele,Male,17,8/11/1983,Accountant I,Retail,High Net Worth,N,No,3,37,
3681,Doll,Benedicto,Female,90,2/6/1962,Community Outreach Specialist,Property,Mass Customer,N,Yes,20,58,
3682,Dukie,Asson,Male,94,6/15/1978,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11,42,
3683,Lorain,Maliphant,Female,67,3/30/1957,Chief Design Engineer,n/a,Mass Customer,N,Yes,11,63,
3684,Jeffie,Mortell,Male,13,4/25/1974,Food Chemist,Health,High Net Worth,N,Yes,4,46,
3685,Solomon,Ruffles,Male,86,6/12/1989,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16,31,
3686,Shirley,Siss,Female,20,8/6/1976,,Financial Services,High Net Worth,N,Yes,15,44,
3687,Jessie,Wards,Male,84,10/14/1971,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14,49,
3688,Fritz,Le Merchant,Male,87,4/27/1994,General Manager,IT,Affluent Customer,N,Yes,5,26,
3689,Orel,Joncic,Female,26,9/25/1967,,Health,Mass Customer,N,Yes,7,53,
3690,Sheela,Nutton,Female,86,5/11/1957,Chemical Engineer,Manufacturing,Mass Customer,N,No,17,63,
3691,Mathew,Seid,Male,73,8/16/1973,Environmental Tech,Retail,Affluent Customer,N,No,11,47,
3692,Linea,Kubica,Female,47,11/5/1961,Business Systems Development Analyst,n/a,High Net Worth,N,Yes,6,59,
3693,Brenna,Raft,Female,58,1/19/1985,,Manufacturing,Affluent Customer,N,Yes,21,35,
3694,Antoni,MacAllister,Male,91,4/19/1984,,Health,Mass Customer,N,Yes,10,36,
3695,Lem,Clamp,Male,33,2/27/1978,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3,42,
3696,Orlan,Dunning,Male,27,12/11/1962,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15,58,
3697,Zebedee,Christal,Male,47,10/10/1978,Recruiting Manager,n/a,Mass Customer,N,Yes,8,42,
3698,Devon,Baudic,Female,49,10/3/1995,Geological Engineer,Manufacturing,Mass Customer,N,No,4,25,
3699,Lillian,Somerfield,Female,40,10/8/1990,Recruiting Manager,Manufacturing,Mass Customer,N,No,5,30,
3700,Lazar,Restall,Male,64,9/6/1971,Associate Professor,Entertainment,Mass Customer,N,No,19,49,
3701,Anstice,Dunsmuir,Female,93,1/20/1974,Physical Therapy Assistant,n/a,Affluent Customer,N,No,9,46,
3702,Floyd,Meharry,Male,74,2/18/1993,Biostatistician IV,Health,Mass Customer,N,No,10,27,
3703,Kelvin,Oldford,Male,37,6/18/1973,Teacher,Property,Affluent Customer,N,No,9,47,
3704,Haslett,Ropars,Male,54,5/8/1975,Health Coach III,Health,High Net Worth,N,Yes,6,45,
3705,Tedmund,Clawsley,Male,26,12/4/1971,,Manufacturing,Mass Customer,N,Yes,15,49,
3706,Darby,Jellett,Male,20,4/3/1966,Assistant Professor,Argiculture,Affluent Customer,N,Yes,10,54,
3707,Marten,Posnette,Male,10,5/16/1993,Senior Editor,Retail,Mass Customer,N,Yes,4,27,
3708,Lois,Laskey,Female,72,5/15/1963,Cost Accountant,Financial Services,Mass Customer,N,No,19,57,
3709,Lilly,Roubay,Female,31,3/31/1955,GIS Technical Architect,Health,Mass Customer,N,No,8,65,
3710,Sallyann,Stangoe,Female,12,8/22/1974,Physical Therapy Assistant,n/a,Mass Customer,N,No,13,46,
3711,Ellene,Scinelli,Female,61,5/4/1961,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9,59,
3712,Esmeralda,Klousner,Female,22,7/12/1957,Recruiting Manager,Financial Services,Mass Customer,N,No,19,63,
3713,Cynthy,Snoad,Female,72,2/3/1993,,Telecommunications,High Net Worth,N,Yes,8,27,
3714,Lemuel,Gerram,Male,83,3/30/1962,VP Sales,Manufacturing,Mass Customer,N,No,6,58,
3715,Willow,Rusbridge,Female,19,11/8/1974,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,10,46,
3716,Kari,Bamlett,Female,81,8/24/1998,,Retail,Affluent Customer,N,No,1,22,
3717,Arlin,Woollacott,Male,88,12/7/1958,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18,62,
3718,Damiano,,U,22,,Geologist IV,IT,Mass Customer,N,Yes,,,
3719,Dorette,Attridge,Female,26,10/19/1956,Sales Representative,Retail,Mass Customer,N,No,6,64,
3720,Adelice,Tams,Female,23,8/15/1972,,n/a,Mass Customer,N,No,15,48,
3721,Merrili,Potticary,Female,84,10/13/1994,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,7,26,
3722,Merilee,Hammerson,Female,69,11/7/1975,,Retail,Mass Customer,N,No,7,45,
3723,Justine,Pirt,Female,31,10/22/1993,Accountant II,Financial Services,High Net Worth,N,No,7,27,
3724,Griffith,Minor,Male,24,3/23/1976,,IT,Affluent Customer,N,No,9,44,
3725,Elisha,Venny,Male,37,7/21/1970,Research Assistant II,n/a,Mass Customer,N,Yes,5,50,
3726,Ange,Austick,Female,36,6/17/1976,GIS Technical Architect,Property,Mass Customer,N,No,19,44,
3727,Eba,Youle,U,65,,Assistant Professor,IT,Mass Customer,N,No,,,
3728,Chanda,Garmons,Female,27,9/1/1986,Technical Writer,Property,Affluent Customer,N,Yes,21,34,
3729,Armand,McNish,Male,6,12/16/1960,Financial Analyst,Financial Services,Mass Customer,N,No,19,60,
3730,Joann,Clemson,Female,85,2/18/1960,Junior Executive,Manufacturing,Affluent Customer,N,No,6,60,
3731,Jandy,Rodgers,Female,91,10/27/1991,Chief Design Engineer,n/a,Mass Customer,N,No,8,29,
3732,Shawn,De Hooge,Female,47,6/7/1992,Research Associate,Manufacturing,Mass Customer,N,No,2,28,
3733,Shelden,Rodenburg,Male,70,11/1/1977,,n/a,Mass Customer,N,No,11,43,
3734,Trixi,Wickes,Female,46,1/7/1977,Help Desk Technician,Manufacturing,Mass Customer,N,No,21,43,
3735,Cchaddie,Heffron,Male,91,12/2/1961,Senior Quality Engineer,Entertainment,Mass Customer,N,No,15,59,
3736,Charles,Brounfield,Male,64,3/13/1992,Senior Developer,Argiculture,Mass Customer,N,Yes,10,28,
3737,Elyssa,De Witt,Female,86,3/21/1981,Design Engineer,Manufacturing,Affluent Customer,N,No,8,39,
3738,Lucila,Smalls,Female,19,12/19/1959,Professor,Financial Services,High Net Worth,N,Yes,19,61,
3739,Gates,Nelthorpe,Female,59,8/27/1991,Environmental Tech,IT,High Net Worth,N,No,5,29,
3740,Rania,Poulter,Female,82,12/3/1979,Dental Hygienist,Health,Mass Customer,N,No,8,41,
3741,Mollee,Jeavons,Female,19,2/1/1970,Nurse,n/a,Affluent Customer,N,Yes,16,50,
3742,Veda,Faill,Female,79,11/9/1961,Editor,Property,High Net Worth,N,Yes,16,59,
3743,Riki,Aimable,Female,85,8/2/1986,Tax Accountant,Property,Mass Customer,N,No,22,34,
3744,Franchot,Loeber,Male,57,1/5/1981,,Financial Services,Mass Customer,N,Yes,9,39,
3745,Randy,Duligall,Female,90,12/5/1977,Dental Hygienist,Health,Mass Customer,N,Yes,20,43,
3746,Thaddeus,McLurg,Male,64,9/1/1961,Developer II,n/a,Affluent Customer,N,Yes,16,59,
3747,Valerye,Yukhtin,Female,8,2/24/1990,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10,30,
3748,Maurise,Beal,Male,82,1/10/1956,Staff Scientist,n/a,Affluent Customer,N,Yes,18,64,
3749,Blondelle,Swynley,Female,3,4/21/2001,,IT,Affluent Customer,N,No,1,19,
3750,Yanaton,Beacom,Male,78,4/14/1972,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6,48,
3751,Millicent,Nacci,Female,44,12/28/1978,Environmental Specialist,n/a,Affluent Customer,N,Yes,13,42,
3752,Peta,Nunes Nabarro,Female,67,9/15/1961,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,16,59,
3753,Ebony,Peagrim,Female,16,8/21/1997,Office Assistant II,Manufacturing,Mass Customer,N,No,3,23,
3754,Emmy,MacGibbon,Female,74,2/16/1961,,Telecommunications,Mass Customer,N,No,19,59,
3755,Stephen,Garnar,Male,38,5/10/1994,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7,26,
3756,Barry,,Male,22,7/8/1977,,n/a,Affluent Customer,N,No,10,43,
3757,Hyacinthia,Crain,Female,75,9/12/1999,Information Systems Manager,n/a,Affluent Customer,N,No,2,21,
3758,Naomi,Whiles,Female,71,7/30/1959,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,12,61,
3759,Sue,Batstone,Female,68,3/4/1995,Programmer IV,Property,Mass Customer,N,Yes,4,25,
3760,Bryana,Vennart,Female,73,6/9/1976,,Financial Services,Mass Customer,N,No,18,44,
3761,Zarla,Seyers,Female,87,7/20/1973,Biostatistician II,Telecommunications,Mass Customer,N,Yes,13,47,
3762,Marinna,Ors,Female,48,3/22/1967,,Property,Mass Customer,N,No,14,53,
3763,Law,Jore,Male,37,1/27/1981,Quality Control Specialist,n/a,Affluent Customer,N,Yes,20,39,
3764,Nonie,Newson,Female,29,5/6/1957,Cost Accountant,Financial Services,Mass Customer,N,Yes,15,63,
3765,Bobbe,Lomaz,Female,20,6/1/1963,Automation Specialist IV,Property,Mass Customer,N,No,18,57,
3766,Marcos,Algar,Male,47,4/13/1970,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,19,50,
3767,Man,Bigglestone,Male,25,9/14/1982,Web Developer IV,n/a,High Net Worth,N,No,16,38,
3768,Christina,Grevatt,Female,44,1/17/1971,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14,49,
3769,Kerry,Wooldridge,Male,40,1/19/1993,Desktop Support Technician,Health,High Net Worth,N,Yes,5,27,
3770,Caddric,Ruddiforth,Male,54,2/2/1988,Legal Assistant,Argiculture,Mass Customer,N,No,17,32,
3771,Pippy,Matysiak,Female,78,9/8/1974,Electrical Engineer,Manufacturing,Mass Customer,N,No,17,46,
3772,Anselma,Rennie,Female,45,2/7/1999,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,2,21,
3773,Wadsworth,Ruselin,Male,44,2/6/1976,Accountant I,n/a,Affluent Customer,N,Yes,18,44,
3774,Elizabeth,Christy,Female,38,11/7/1998,Statistician I,Property,High Net Worth,N,No,2,22,
